DATE,VISITS
2012-10-15,441.0
2012-10-16,406.0
2012-10-17,317.0
2012-10-18,399.0
2012-10-19,304.0
2012-10-20,306.0
2012-10-21,288.0
2012-10-22,293.0
2012-10-23,352.0
2012-10-24,327.0
2012-10-25,275.0
2012-10-26,369.0
2012-10-27,269.0
2012-10-28,299.0
2012-10-29,353.0
2012-10-30,352.0
2012-10-31,357.0
2012-11-01,368.0
2012-11-02,327.0
2012-11-03,343.0
2012-11-04,224.0
2012-11-05,389.0
2012-11-06,373.0
2012-11-07,341.0
2012-11-08,357.0
2012-11-09,305.0
2012-11-10,349.0
2012-11-11,367.0
2012-11-12,429.0
2012-11-13,388.0
2012-11-14,301.0
2012-11-15,368.0
2012-11-16,405.0
2012-11-17,306.0
2012-11-18,238.0
2012-11-19,365.0
2012-11-20,397.0
2012-11-21,297.0
2012-11-22,351.0
2012-11-23,340.0
2012-11-24,299.0
2012-11-25,249.0
2012-11-26,362.0
2012-11-27,478.0
2012-11-28,367.0
2012-11-29,409.0
2012-11-30,350.0
2012-12-01,306.0
2012-12-02,339.0
2012-12-03,425.0
2012-12-04,400.0
2012-12-05,351.0
2012-12-06,421.0
2012-12-07,299.0
2012-12-08,242.0
2012-12-09,290.0
2012-12-10,352.0
2012-12-11,354.0
2012-12-12,304.0
2012-12-13,313.0
2012-12-14,319.0
2012-12-15,263.0
2012-12-16,194.0
2012-12-17,370.0
2012-12-18,370.0
2012-12-19,330.0
2012-12-20,324.0
2012-12-21,193.0
2012-12-22,176.0
2012-12-23,184.0
2012-12-24,153.0
2012-12-25,257.0
2012-12-26,334.0
2012-12-27,366.0
2012-12-28,315.0
2012-12-29,299.0
2012-12-30,239.0
2012-12-31,219.0
2013-01-01,220.0
2013-01-02,280.0
2013-01-03,328.0
2013-01-04,332.0
2013-01-05,191.0
2013-01-06,242.0
2013-01-07,417.0
2013-01-08,331.0
2013-01-09,334.0
2013-01-10,407.0
2013-01-11,312.0
2013-01-12,289.0
2013-01-13,257.0
2013-01-14,418.0
2013-01-15,374.0
2013-01-16,353.0
2013-01-17,325.0
2013-01-18,313.0
2013-01-19,320.0
2013-01-20,225.0
2013-01-21,396.0
2013-01-22,373.0
2013-01-23,340.0
2013-01-24,322.0
2013-01-25,322.0
2013-01-26,352.0
2013-01-27,268.0
2013-01-28,403.0
2013-01-29,473.0
2013-01-30,407.0
2013-01-31,416.0
2013-02-01,359.0
2013-02-02,319.0
2013-02-03,296.0
2013-02-04,360.0
2013-02-05,446.0
2013-02-06,382.0
2013-02-07,471.0
2013-02-08,341.0
2013-02-09,321.0
2013-02-10,362.0
2013-02-11,456.0
2013-02-12,415.0
2013-02-13,430.0
2013-02-14,384.0
2013-02-15,374.0
2013-02-16,404.0
2013-02-17,322.0
2013-02-18,448.0
2013-02-19,446.0
2013-02-20,423.0
2013-02-21,440.0
2013-02-22,402.0
2013-02-23,340.0
2013-02-24,257.0
2013-02-25,477.0
2013-02-26,502.0
2013-02-27,466.0
2013-02-28,410.0
2013-03-01,432.0
2013-03-02,315.0
2013-03-03,355.0
2013-03-04,522.0
2013-03-05,418.0
2013-03-06,428.0
2013-03-07,498.0
2013-03-08,385.0
2013-03-09,310.0
2013-03-10,309.0
2013-03-11,376.0
2013-03-12,401.0
2013-03-13,364.0
2013-03-14,363.0
2013-03-15,335.0
2013-03-16,284.0
2013-03-17,276.0
2013-03-18,354.0
2013-03-19,457.0
2013-03-20,357.0
2013-03-21,295.0
2013-03-22,395.0
2013-03-23,286.0
2013-03-24,253.0
2013-03-25,357.0
2013-03-26,419.0
2013-03-27,354.0
2013-03-28,265.0
2013-03-29,342.0
2013-03-30,294.0
2013-03-31,365.0
2013-04-01,396.0
2013-04-02,336.0
2013-04-03,367.0
2013-04-04,364.0
2013-04-05,315.0
2013-04-06,282.0
2013-04-07,278.0
2013-04-08,493.0
2013-04-09,459.0
2013-04-10,434.0
2013-04-11,356.0
2013-04-12,319.0
2013-04-13,242.0
